unit_id,cycle,rpm,feed_rate_mm_rev,depth_of_cut_mm,cutting_speed_m_min,vibration_rms_ms2,spectral_kurtosis,spindle_temp_rise_C,acoustic_emission_V,coolant_flow_Lmin,cutting_force_N,motor_power_kW,flank_wear_VB_mm,RUL,tool_state,specific_cutting_energy_Jmm3,material_removal_rate_mm3min,mechanical_efficiency_ratio,vibration_snr_dB,thermal_growth_rate,wear_rate_VB_per_cycle,wear_acceleration,vib_rms_roll_mean_5,vib_rms_roll_std_5,kurtosis_roll_mean_5,temp_roll_mean_5,vib_rms_roll_mean_15,vib_rms_roll_std_15,kurtosis_roll_mean_15,temp_roll_mean_15
1,12,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,0.9702286608257906,2.719060634743971,8.954334283830523,0.1483064071291748,18.36803065799087,715.9005070348766,1.5834642271356412,0.0407514757942388,75,Healthy,2314.318927239339,1028.3373408257826,1.006458779620005,21.222340630358087,-0.837374109232762,0.0018669647380942025,-0.0003299166512127985,0.9882796681964253,0.08585445372420411,2.9007607028487894,9.679077862626679,0.9113104063981643,0.09213619969862094,2.980543920469268,9.02590229940614
1,13,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,0.9741549306807622,2.947057248570222,9.94447122464538,0.1917275014597633,18.324500429565965,729.1179721401822,1.5909346862319858,0.0445491327536643,74,Healthy,2357.047531790871,1028.3373408257826,1.0202275176132802,24.393977495202822,0.9901369408148568,0.003797656959425501,0.0019306922213312983,0.9627081699031615,0.058049139013856145,2.9197715522980707,9.814269904361602,0.9161446005737488,0.08991917845255883,2.97796802263088,9.096561447501465
1,14,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,0.9529333750762852,3.341969653738296,12.21405568394684,0.2246054017554673,18.05191035031377,724.9373168561674,1.6150967989155136,0.0459582751307679,73,Healthy,2343.5325676904367,1028.3373408257826,0.9992024360752976,31.55800611153088,2.269584459301461,0.0014091423771036005,-0.0023885145823219003,0.980117792487218,0.025904664240711927,3.011882777962656,10.110251359646174,0.9187723701810728,0.08694925370090102,3.0039681391385527,9.319239607247564
1,15,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.057212138845128,3.0784214108833305,10.35777123942055,0.2069139936434548,17.938628656193472,733.2649599211853,1.6156602154994708,0.050841105196251,72,Healthy,2370.453657667714,1028.3373408257826,1.0103282249952603,27.72646139764764,-1.85628444452629,0.004882830065483096,0.0034736876883794954,0.9870239899247271,0.04055128665947207,3.0114561827106607,10.252468164981316,0.9280016880920099,0.09109261780506203,3.0089316905882044,9.38847504939243
1,16,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.0022174571543312,2.9041901825580827,10.474444088934945,0.2059813567527743,18.608037021795027,735.0228481057219,1.7346762259317454,0.0527691995788443,71,Healthy,2376.136449979587,1028.3373408257826,0.9432656422799943,27.701570515773888,0.11667284951439427,0.0019280943825933025,-0.0029547356828897933,0.9913493125164596,0.04084587312026675,2.9981398260987806,10.389015304155647,0.9368684665963437,0.09143421178384381,3.0101857711087496,9.579134893161502
1,17,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.0340529387476571,2.807019932202976,12.62897842783322,0.2335943165651431,18.02412311302793,740.9053055985355,1.7437946245753992,0.0581776678859538,70,Healthy,2395.152895114799,1028.3373408257826,0.9458428267940493,27.46106528465031,2.1545343388982747,0.005408468307109497,0.0034803739245161947,1.0041141681008328,0.04253337359895599,3.0157316855905814,11.123944132956186,0.9513914142860956,0.08814165507819316,3.0069019008635167,9.91116593586349
1,18,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.046557525816514,2.847626334085662,12.373941090781445,0.2328218116642091,18.49400540063017,726.8467940450502,1.6125681261990592,0.0566227927196063,69,Healthy,2349.705407569635,1028.3373408257826,1.003405302985258,27.673058947576692,-0.25503733705177467,-0.0015548751663474955,-0.006963343473456993,1.0185946871279832,0.042106433682230396,2.99584550269367,11.6098381061834,0.9659222718988888,0.08433592609071129,3.004174928054353,10.079504053017988
1,19,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1001935558437244,3.1752575290889022,12.229903370619246,0.1667942753481257,18.30680175821801,723.2874543059935,1.6033176536331557,0.056374721892947,68,Healthy,2338.1989939749697,1028.3373408257826,1.0042525431562535,29.351095696578128,-0.14403772016219918,-0.0002480708266593065,0.001306804339688189,1.048046723281471,0.03571296101260299,2.962503077763791,11.61300764351788,0.9821121448556006,0.08530778399966228,3.00983323427311,10.402627943852595
1,20,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.120846445025769,3.2127900787393613,14.69189080966035,0.2012672053390135,17.830509743658425,739.3244470118331,1.6333981090791938,0.0619945211534789,67,Healthy,2390.0423931490336,1028.3373408257826,1.0076149584261906,26.75234847667818,2.4619874390411045,0.005619799260531903,0.00586787008719121,1.0607735845175992,0.048753440894272256,2.9893768113349966,12.479831557565841,1.0029365743030891,0.07767978441426365,3.0124749082301805,10.81529008985046
1,21,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.062862178221321,3.086479370130124,12.421710913762473,0.1871539679459327,18.474934383607337,750.0858410531923,1.6902187400874809,0.0642202764248714,66,Healthy,2424.8311629133564,1028.3373408257826,0.9879151635280535,29.35023423149151,-2.2701798958978774,0.0022257552713924947,-0.0033940439891394086,1.0729025287309972,0.03656356700782414,3.025834648849405,12.869284922531346,1.0106879334341032,0.07745651987485577,3.0066109120734357,11.037705400983565
1,22,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.0981640030563191,3.125172024002381,12.197223243254006,0.2518948292722254,18.30049368334316,733.6465466821302,1.721816421686862,0.0625375363930981,65,Healthy,2371.687227772164,1028.3373408257826,0.9485312274217808,31.106853442010504,-0.2244876705084664,-0.0016827400317732943,-0.003908495303165789,1.0857247415927294,0.03022574837452327,3.089465067209286,12.782933885615504,1.0260395259633293,0.0695490317990923,3.0019858185495525,11.195318627066122
1,23,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.131805471387222,2.925350085200954,13.307397102270864,0.2300357612475381,18.039424376037623,746.145998488379,1.712432182539887,0.0663080587989165,64,Healthy,2412.0946832929467,1028.3373408257826,0.969978332149699,32.41381785103928,1.1101738590168573,0.003770522405818405,0.005453262437591699,1.1027743307068711,0.026411663527346734,3.105009817432345,12.96962508791339,1.028025729246005,0.07224676401222666,3.006875624141362,11.46457769948613
1,24,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.157840590275581,3.1236853706363163,13.344549396178843,0.2343811125300809,18.27967265655927,746.8158219351576,1.644505055655179,0.0680881372458418,63,Healthy,2414.2600471466603,1028.3373408257826,1.0109504888962202,29.84150296765495,0.03715229390797958,0.0017800784469252928,-0.001990443958893112,1.1143037375932425,0.0358862797924355,3.0946953857418276,13.192554293025307,1.0474894177873104,0.06433959469920231,3.023027080489425,11.63860443206312
1,25,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.0372790973626993,3.110288472050172,11.02939239469124,0.1496171087386746,18.306563293010704,740.7521480551611,1.6915124947889568,0.0666838101701545,62,Healthy,2394.657776871415,1028.3373408257826,0.9748758365408472,26.98656798786263,-2.315157001487604,-0.0014043270756873005,-0.0031844055226125934,1.0975902680606286,0.049103432090773384,3.0741950644039897,12.460054610031486,1.0484626141676516,0.06404728284171662,3.025009352816549,11.730784777526216
1,26,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.17058172504174,3.152470272558281,12.49488086136966,0.168253671690987,18.90547083897081,761.6480687752816,1.805041374020957,0.0696566334688293,61,Healthy,2462.2088183212454,1028.3373408257826,0.9393313066850715,26.411857227665983,1.465488466678421,0.0029728232986748065,0.004377150374362107,1.1191341774247123,0.0534920568572379,3.087393244889621,12.474688599552923,1.061128672890723,0.06831064891864004,3.0371225732792686,11.910996275413305
1,27,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1375498557025074,3.352594571309615,11.381821567000523,0.1988431962489728,17.67740846534928,745.9166085690941,1.7872266693953511,0.0751044473322167,60,Healthy,2411.353125734736,1028.3373408257826,0.9290995531271917,26.631544447587586,-1.1130592943691369,0.005447813863387399,0.0024749905647125925,1.12701134795395,0.05252318655348526,3.132877754351068,12.311608264302226,1.0722834192158373,0.0660301803749523,3.0793581690503116,12.072828760957973
1,28,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1275516732587598,2.817809415744571,13.222297429208176,0.2492020561377911,18.28072517403793,764.4432294851514,1.679610074903744,0.0742031196409735,59,Healthy,2471.244841165146,1028.3373408257826,1.0131840920911153,26.635352600382802,1.8404758622076525,-0.0009013276912432089,-0.006349141554630608,1.1261605883282575,0.05246053248673446,3.111369620459791,12.294588329689688,1.082509868721037,0.06146802983515721,3.0707416468619346,12.291350507928826
1,29,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.0755058156025703,3.113350178580492,14.70031648909986,0.2178268898165537,17.877146918754843,747.187145580119,1.7051419456656047,0.080830531270149,58,Healthy,2415.460439283865,1028.3373408257826,0.975484678527808,26.426703746954587,1.4780190598916843,0.006627411629175503,0.007528739320418712,1.1096936333936553,0.05295023684457045,3.109302582048626,12.56574174827389,1.0906813647561229,0.05010977273408806,3.0555003485180814,12.45710122827236
1,30,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1859653838500632,3.402855155746661,11.89973363111715,0.1965111127412011,18.16386520773859,769.3680006447676,1.7770404213753073,0.0735225668748016,57,Healthy,2487.165337093035,1028.3373408257826,0.9638033282806754,28.481510266695906,-2.8005828579827092,-0.007307964395347394,-0.013935376024522897,1.1394308906911281,0.04291533193047039,3.167815918787924,12.739809995559074,1.0992649144231188,0.0547771758169885,3.0771292648423034,12.559898721052134
1,31,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1473119652616643,3.293876690945097,12.671477066677628,0.1627357990072637,18.51986288687314,753.703155666148,1.831543817463061,0.0819615101881076,56,Healthy,2436.524994098386,1028.3373408257826,0.9160826053440353,29.09083785307097,0.7717434355604773,0.008438943313305997,0.01574690770865339,1.134776938735113,0.039844520860503566,3.196097202465287,12.775129236620668,1.1089378816302742,0.048912722256716605,3.1031083654014378,12.70636758623498
1,32,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1706742438975557,3.14614229835283,11.997010802178067,0.2270521972227507,18.390585919849265,755.9125300353109,1.700546522813366,0.0830158721479864,55,Healthy,2443.6673230528504,1028.3373408257826,0.9895428944203934,28.47011906366793,-0.6744662644995607,0.001054361959878805,-0.0073845813534271915,1.1414018163741226,0.04304598065200346,3.15480674787393,12.898167083656176,1.1180459686402675,0.046639672414171954,3.1257165231447614,12.664236411191302
1,33,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2170444690904707,3.236934996004359,13.22483842619755,0.2007963893672431,18.377503296002327,763.0642545408323,1.7119247333377912,0.0819889396079435,54,Healthy,2466.7869761650995,1028.3373408257826,0.99226584542279,26.758381949342493,1.2278276240194828,-0.0010269325400429075,-0.0020812944999217126,1.159300375540465,0.05324476064756359,3.2386318639258875,12.898675283054052,1.1294117648585313,0.04870172509376048,3.1516704339393415,12.720962900219043
1,34,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1020113624125,3.3901362725703845,14.277085963340513,0.2041583094694811,17.981490416508603,758.7146341367121,1.736818996788632,0.0798596196198553,53,Healthy,2452.7257920638967,1028.3373408257826,0.9724684124251145,28.616751388484065,1.0522475371429625,-0.002129319988088199,-0.0011023874480452917,1.1646014849024509,0.043185680767232844,3.2939890827238663,12.814029177902182,1.1295329519631163,0.04862602947934943,3.1659956835047733,12.857441739733794
1,35,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.218317133396868,3.13734056139632,13.905499155921484,0.2185839427744295,17.909324738790843,779.9408649133599,1.843162068876119,0.0882780688123198,52,Healthy,2521.344639456266,1028.3373408257826,0.9419975411845523,27.533678726054283,-0.3715868074190283,0.008418449192464497,0.010547769180552696,1.1710718348118117,0.04919257989905981,3.2408861638537987,13.215182282863049,1.1360309978545227,0.05363679231977016,3.160965715681904,12.805015629484537
1,36,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2075496864609228,2.9273661724386386,13.501337941485025,0.2404435939531938,17.87289729155915,759.2209803158836,1.6345271592094783,0.082661895260028,51,Healthy,2454.3626767073306,1028.3373408257826,1.034016924882539,27.604497312091212,-0.4041612144364599,-0.005616173552291798,-0.014034622744756295,1.1831193790516634,0.04929509437393372,3.1675840601525067,13.381154457824527,1.145676831737163,0.05253726014462018,3.150358169169138,12.87699076466604
1,37,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2332319917060557,3.3259342747225813,14.80975279079421,0.2197149769818309,18.13317620456833,774.1301354499616,1.8233674752184976,0.0935417162925179,50,Healthy,2502.5600722628324,1028.3373408257826,0.9451296452034817,27.044171216660015,1.3084148493091856,0.010879821032489898,0.016495994584781695,1.1956309286133635,0.05313596595812216,3.2035424554264567,13.943702855547755,1.1546813643138123,0.05531371884410969,3.1637423192171514,13.05115940116872
1,38,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1593024267155674,3.474714739411405,10.734467032537502,0.2796583711796512,17.970720235010557,769.4908739108829,1.7348757777971937,0.0934053895114208,49,Healthy,2487.5625541960094,1028.3373408257826,0.9873853815089868,26.885751509658245,-4.075285758256708,-0.00013632678109709584,-0.011016147813586993,1.1840825201383827,0.053591312626346775,3.2510984041078657,13.445628576815746,1.156514494669035,0.054955922032477546,3.2003666294978483,12.879630729853163
1,39,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2235860093396544,3.2949746914931586,13.192965281937768,0.1871130226764101,17.797564554901495,765.0552646702295,1.7805994567649597,0.0915932638716331,48,Healthy,2473.2233906968813,1028.3373408257826,0.9564850382825731,32.40542878163864,2.4584982494002663,-0.0018121256397877067,-0.0016757988586906108,1.2083974495238137,0.028969323989243716,3.232066087892421,13.228804440535196,1.16089752260664,0.05762614279764406,3.211785917554971,12.869525122237091
1,40,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.216238336792742,3.213412482785626,15.922507504776195,0.2446945269695649,17.91061108979767,784.3659188632404,1.8631835024172416,0.0933621528294691,47,Healthy,2535.649680463542,1028.3373408257826,0.9371620750163127,32.451600908387256,2.729542222838427,0.0017688889578360012,0.003581014597623708,1.2079816902029883,0.028805824218087948,3.2472804721702815,13.63220611030614,1.172828138568643,0.047911234418289,3.218660851604001,13.195732796242757
1,41,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2682898189024014,2.9346359919875296,14.4933885771468,0.2352017820104146,17.623064484948166,783.8434787361879,1.7153632954959488,0.0997609932896738,46,Healthy,2533.960768299763,1028.3373408257826,1.0172432968325305,29.812133865051834,-1.4291189276293963,0.0063988404602047105,0.004629951502368709,1.2201297166912843,0.03942750644449765,3.24873443608006,13.830616237438495,1.1793420114926867,0.0538571107522563,3.204138566232618,13.32896664396123
1,42,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.209466697477483,3.3869232703557506,13.945729800556569,0.273574310794214,18.229042878935637,765.7341931331332,1.7549635199448987,0.0905349733428504,45,Healthy,2475.4181886841707,1028.3373408257826,0.971318259903935,29.89928476646293,-0.5476587765902305,-0.0092260199468234,-0.01562486040702811,1.2153766578455696,0.03888182603723974,3.260932235206694,13.657811639390967,1.1841364676110187,0.053066230570973406,3.2064271461690272,13.499893859531632
1,43,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1519399989979846,3.282309533817145,13.300302240333416,0.2445903332776247,18.091975024741476,753.0140900887009,1.687961491754263,0.0966641999632947,44,Healthy,2434.297425473522,1028.3373408257826,0.9930981299167296,29.305590705502574,-0.645427560223153,0.006129226620444295,0.015355246567267694,1.2139041723020532,0.04158195162719446,3.222451194087842,14.170978680950148,1.1857623559936337,0.05156096843400594,3.2373938207071986,13.505094180273316
1,44,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.228141115134261,3.2815604330110792,15.343860175091546,0.2479697507683903,17.903839123108707,761.7004589367111,1.685747327464126,0.098617745592316,43,Healthy,2462.378181998189,1028.3373408257826,1.0058734224160857,29.24679123597536,2.0435579347581303,0.0019535456290212944,-0.004175680991423,1.2148151934609746,0.0418958159591451,3.2197683423914265,14.601157659580906,1.1959380426290798,0.04251533678877953,3.2486078376692378,13.547997092672762
1,45,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.3069594664535067,3.067821928516392,13.361060215825711,0.2498534330679943,18.601354033236078,778.6486377475715,1.872831980380295,0.1020145450061862,42,Healthy,2517.167207314943,1028.3373408257826,0.9255381673460773,26.420842123951466,-1.9827999592658347,0.003396799413870208,0.0014432537848489135,1.2329594193931273,0.05887171352722083,3.190650231537579,14.088868201790808,1.2040043148026425,0.05109940277460427,3.22627228918722,13.645418864986665
1,46,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2832007867464907,3.268021271053652,12.538491375840309,0.2349625485044578,18.423236030385716,785.1171174856875,1.7887343898681427,0.1023974054511138,41,Healthy,2538.0781089573925,1028.3373408257826,0.9771026699857377,26.07222637155603,-0.8225688399854025,0.0003828604449275935,-0.0030139389689426144,1.2359416129619452,0.061430865788636345,3.2573272873508037,13.697888761529509,1.2130635695682976,0.05236076278579073,3.22454859452779,13.636553152264177
1,47,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.303337333004153,3.4117023545018355,13.611805440099968,0.2489383136240692,17.31465085110461,774.1192388181188,1.851727331160773,0.1023117991686916,40,Healthy,2502.524846304659,1028.3373408257826,0.9306415599230047,25.64281051493893,1.0733140642596588,-8.56062824221987e-05,-0.0004684667273497922,1.254715740067279,0.06552466667871677,3.26228310418002,13.63110388943819,1.2219077755087373,0.05578164730602754,3.242252598271057,13.744206128125636
1,48,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.25525467421447,3.414904524605244,13.770545741317026,0.1997433317907688,17.953438978964932,786.6395952062243,1.8734839642246817,0.1079813746791235,39,Healthy,2542.999880866079,1028.3373408257826,0.9347111946415924,31.623918612061267,0.1587403012170583,0.005669575510431901,0.0057551817928541,1.2753786751105765,0.033453627785646624,3.28880210233764,13.725152589634911,1.224455122517004,0.056412587069795246,3.254117233511116,13.780586615800269
1,49,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.226795274985732,3.0125071892051283,14.377861633653072,0.2647971819529865,17.85747914978115,794.003055408004,1.8145935910238733,0.1018388099938344,38,Healthy,2566.804020055105,1028.3373408257826,0.9740795259141473,31.499085106999786,0.6073158923360467,-0.0061425646852890925,-0.011812140195720994,1.2751095070808707,0.03393073196276497,3.2349914535764506,13.531952881347218,1.232774050021886,0.04514124920835902,3.2289419612867656,13.787304993821106
1,50,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2101296013043097,3.1385159370329547,12.356971464376112,0.2422548016705632,17.951317164421116,763.8132171080902,1.7586811090840189,0.106575964946814,37,Healthy,2469.2081760778888,1028.3373408257826,0.9668334711875948,30.262259433852474,-2.02089016927696,0.0047371549529795914,0.010879719638268684,1.255743534051031,0.03852902143789121,3.2491302552797627,13.331135131057298,1.232228214549049,0.04537742744018185,3.229020319662541,13.684069814384747
1,51,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.3259754671096204,3.4327609792835387,13.537229248038551,0.2297620257081911,18.097314405302143,780.755053960509,1.7434498450320648,0.1097852610944054,36,Healthy,2523.976699503231,1028.3373408257826,0.996912290389225,28.167264942167662,1.180257783662439,0.003209296147591398,-0.0015278588053881936,1.264298470123657,0.049372641744634634,3.2820781969257404,13.530882705496946,1.2401232665922954,0.05076000450848584,3.262713306785535,13.686462568154983
1,52,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2744969110098048,2.861178576198822,15.853735239973055,0.2337705506821669,17.921437374030905,801.8953125497773,1.8110191187344804,0.1192452856827668,35,Healthy,2592.3176213200304,1028.3373408257826,0.9857033970641729,28.89870979570897,2.3165059919345037,0.009460024588361399,0.006250728440770001,1.2585303857247874,0.04517812635756334,3.1719734412651377,13.979268665471562,1.2428742612125456,0.05147303801700113,3.231729593550617,13.75606139810024
1,53,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.1608517573394777,3.1140049936101373,13.453323155456546,0.2505195800232829,17.88790206427186,780.0020700040964,1.772535774875012,0.1133107187953374,34,Healthy,2521.5424994920436,1028.3373408257826,0.9796080704233288,25.869263082629033,-2.4004120845165087,-0.005934566887429396,-0.015394591475790795,1.2396498023497888,0.06307189235141747,3.111793535066116,13.915824148299468,1.242977549920806,0.05129460469390332,3.2076822771638662,13.937318472961511
1,54,3324.3561663863075,0.2131000028973882,1.4515921243548269,133.5682093597968,1.2892356552499602,3.4537613380160037,15.7784927467265,0.2743415166912124,17.629435212961756,787.373151181445,1.940327145134756,0.1121638775655657,33,Healthy,2545.371275300027,1028.3373408257826,0.9033525434429569,25.561662863425035,2.325169591269953,-0.0011468412297716973,0.004787725657657699,1.2521378784026347,0.06600381075311293,3.2000443648282912,14.195950370914153,1.247354192981493,0.05231249917916099,3.2182680535987225,14.109686970614092
