unit_id,cycle,rpm,feed_rate_mm_rev,depth_of_cut_mm,cutting_speed_m_min,vibration_rms_ms2,spectral_kurtosis,spindle_temp_rise_C,acoustic_emission_V,coolant_flow_Lmin,cutting_force_N,motor_power_kW,flank_wear_VB_mm,RUL,tool_state
1,11,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,0.9805908441956696,2.9707719656174834,9.791708393063285,0.19001109073608233,18.298119959397287,719.3021420114839,1.521941780396468,0.03888451105614468,76,Healthy
1,12,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,0.9702286608257906,2.719060634743971,8.954334283830523,0.14830640712917484,18.36803065799087,715.9005070348766,1.5834642271356412,0.040751475794238885,75,Healthy
1,13,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,0.9741549306807622,2.947057248570222,9.94447122464538,0.1917275014597633,18.324500429565965,729.1179721401822,1.5909346862319858,0.04454913275366433,74,Healthy
1,14,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,0.9529333750762851,3.341969653738296,12.214055683946839,0.22460540175546737,18.051910350313772,724.9373168561674,1.6150967989155136,0.045958275130767966,73,Healthy
1,15,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.057212138845128,3.0784214108833305,10.35777123942055,0.20691399364345484,17.938628656193472,733.2649599211853,1.6156602154994708,0.05084110519625108,72,Healthy
1,16,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.0022174571543312,2.9041901825580827,10.474444088934945,0.20598135675277432,18.608037021795027,735.0228481057219,1.7346762259317454,0.05276919957884438,71,Healthy
1,17,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.0340529387476571,2.8070199322029756,12.628978427833221,0.23359431656514318,18.024123113027926,740.9053055985355,1.7437946245753992,0.058177667885953806,70,Healthy
1,18,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.046557525816514,2.847626334085662,12.373941090781445,0.23282181166420912,18.494005400630172,726.8467940450502,1.6125681261990592,0.05662279271960633,69,Healthy
1,19,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1001935558437244,3.1752575290889022,12.229903370619246,0.16679427534812571,18.306801758218015,723.2874543059935,1.6033176536331555,0.056374721892947,68,Healthy
1,20,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.120846445025769,3.2127900787393613,14.69189080966035,0.20126720533901354,17.830509743658425,739.3244470118331,1.6333981090791938,0.06199452115347893,67,Healthy
1,21,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.062862178221321,3.086479370130124,12.421710913762471,0.18715396794593275,18.474934383607337,750.0858410531923,1.6902187400874809,0.06422027642487144,66,Healthy
1,22,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.0981640030563193,3.1251720240023815,12.197223243254006,0.25189482927222545,18.30049368334316,733.6465466821302,1.721816421686862,0.06253753639309816,65,Healthy
1,23,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.131805471387222,2.925350085200954,13.307397102270864,0.23003576124753816,18.039424376037623,746.145998488379,1.712432182539887,0.06630805879891657,64,Healthy
1,24,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.157840590275581,3.1236853706363163,13.344549396178845,0.23438111253008098,18.27967265655927,746.8158219351576,1.644505055655179,0.06808813724584187,63,Healthy
1,25,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.0372790973626993,3.110288472050172,11.029392394691241,0.14961710873867462,18.306563293010704,740.7521480551611,1.6915124947889568,0.06668381017015454,62,Healthy
1,26,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1705817250417399,3.152470272558281,12.49488086136966,0.16825367169098704,18.905470838970814,761.6480687752816,1.805041374020957,0.0696566334688293,61,Healthy
1,27,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1375498557025074,3.352594571309615,11.381821567000523,0.19884319624897284,17.67740846534928,745.9166085690941,1.7872266693953511,0.07510444733221679,60,Healthy
1,28,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1275516732587598,2.817809415744571,13.222297429208176,0.24920205613779114,18.28072517403793,764.4432294851514,1.6796100749037441,0.0742031196409735,59,Healthy
1,29,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.0755058156025703,3.1133501785804913,14.70031648909986,0.21782688981655374,17.877146918754843,747.187145580119,1.7051419456656047,0.08083053127014905,58,Healthy
1,30,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1859653838500632,3.4028551557466615,11.89973363111715,0.1965111127412011,18.16386520773859,769.3680006447676,1.7770404213753073,0.07352256687480167,57,Healthy
1,31,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1473119652616643,3.293876690945097,12.671477066677628,0.1627357990072637,18.51986288687314,753.703155666148,1.831543817463061,0.0819615101881076,56,Healthy
1,32,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1706742438975557,3.14614229835283,11.997010802178067,0.22705219722275077,18.390585919849265,755.9125300353109,1.700546522813366,0.08301587214798649,55,Healthy
1,33,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2170444690904707,3.236934996004359,13.22483842619755,0.2007963893672431,18.377503296002327,763.0642545408323,1.7119247333377912,0.08198893960794357,54,Healthy
1,34,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1020113624125,3.3901362725703845,14.277085963340511,0.20415830946948116,17.981490416508603,758.7146341367121,1.736818996788632,0.07985961961985533,53,Healthy
1,35,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.218317133396868,3.1373405613963197,13.905499155921483,0.2185839427744295,17.909324738790843,779.9408649133599,1.843162068876119,0.08827806881231985,52,Healthy
1,36,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2075496864609228,2.9273661724386386,13.501337941485025,0.24044359395319387,17.87289729155915,759.2209803158836,1.6345271592094783,0.08266189526002805,51,Healthy
1,37,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2332319917060555,3.3259342747225813,14.80975279079421,0.21971497698183096,18.133176204568326,774.1301354499616,1.8233674752184976,0.09354171629251795,50,Healthy
1,38,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1593024267155674,3.474714739411405,10.734467032537502,0.2796583711796512,17.970720235010557,769.4908739108829,1.7348757777971935,0.09340538951142083,49,Healthy
1,39,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2235860093396544,3.2949746914931586,13.192965281937768,0.1871130226764101,17.797564554901495,765.0552646702295,1.7805994567649597,0.09159326387163319,48,Healthy
1,40,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.216238336792742,3.213412482785626,15.922507504776197,0.2446945269695649,17.91061108979767,784.3659188632404,1.8631835024172418,0.09336215282946914,47,Healthy
1,41,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2682898189024014,2.9346359919875296,14.493388577146801,0.2352017820104146,17.623064484948166,783.8434787361879,1.7153632954959488,0.09976099328967387,46,Healthy
1,42,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.209466697477483,3.3869232703557506,13.945729800556567,0.27357431079421407,18.229042878935633,765.7341931331332,1.7549635199448987,0.09053497334285047,45,Healthy
1,43,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1519399989979846,3.282309533817145,13.300302240333417,0.24459033327762472,18.091975024741473,753.0140900887009,1.6879614917542627,0.09666419996329477,44,Healthy
1,44,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.228141115134261,3.2815604330110792,15.343860175091546,0.2479697507683903,17.903839123108707,761.7004589367111,1.6857473274641261,0.09861774559231608,43,Healthy
1,45,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3069594664535067,3.0678219285163917,13.361060215825711,0.2498534330679943,18.601354033236074,778.6486377475715,1.872831980380295,0.10201454500618629,42,Healthy
1,46,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2832007867464907,3.2680212710536516,12.538491375840309,0.23496254850445783,18.423236030385713,785.1171174856875,1.7887343898681427,0.10239740545111381,41,Healthy
1,47,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.303337333004153,3.4117023545018355,13.611805440099968,0.2489383136240692,17.31465085110461,774.1192388181188,1.851727331160773,0.1023117991686916,40,Healthy
1,48,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.25525467421447,3.4149045246052436,13.770545741317026,0.19974333179076884,17.953438978964932,786.6395952062243,1.8734839642246819,0.10798137467912357,39,Healthy
1,49,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.226795274985732,3.0125071892051283,14.377861633653072,0.26479718195298657,17.85747914978115,794.003055408004,1.8145935910238733,0.10183880999383445,38,Healthy
1,50,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2101296013043097,3.1385159370329547,12.356971464376112,0.24225480167056324,17.951317164421116,763.8132171080902,1.7586811090840189,0.10657596494681405,37,Healthy
1,51,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3259754671096204,3.4327609792835387,13.537229248038551,0.22976202570819115,18.097314405302146,780.755053960509,1.7434498450320648,0.10978526109440544,36,Healthy
1,52,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2744969110098048,2.861178576198822,15.853735239973057,0.2337705506821669,17.921437374030905,801.8953125497773,1.8110191187344804,0.11924528568276684,35,Healthy
1,53,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.1608517573394777,3.1140049936101373,13.453323155456546,0.25051958002328295,17.88790206427186,780.0020700040964,1.7725357748750121,0.11331071879533744,34,Healthy
1,54,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2892356552499602,3.4537613380160033,15.778492746726501,0.2743415166912124,17.629435212961756,787.373151181445,1.9403271451347561,0.11216387756556571,33,Healthy
1,55,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3926620199327298,3.2259821528600394,14.193892925432122,0.30650662997261074,17.48812078312708,779.7797275994851,1.8560114467993167,0.12023570430031938,32,Healthy
1,56,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.2917484318491312,3.2497945231944154,14.40657396001417,0.243979041812955,17.755830624743385,790.3376507225697,1.7910767479246996,0.11871936925528126,31,Healthy
1,57,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3408547213789765,3.3753617733404035,14.89972986866792,0.2698224852399198,17.941865033718965,787.8099740999485,1.799988278794845,0.1186739510674367,30,Healthy
1,58,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.4420836674690931,3.645837204117148,16.505969803044145,0.24737161481915457,17.679812833119872,791.3460938882598,1.8525319303112058,0.12472011387972198,29,Healthy
1,59,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.28379090049032,2.976818674301861,15.85130748664773,0.22368892155466444,17.918890855135086,812.1185978463457,1.7999360940419844,0.11473418555924296,28,Healthy
1,60,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3230770292784653,3.4826453227898977,16.94779811984397,0.29600017540262596,17.610954452012102,820.8258342781011,1.819860089762426,0.12681151541099325,27,Healthy
1,61,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.359584626012855,3.424245566312078,17.531359794508447,0.2680590111352815,17.85146313613473,795.6927403000886,1.8787660359953158,0.12586039359636533,26,Healthy
1,62,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.407490331363744,3.5564029089317524,13.356459821367622,0.2893281176983708,17.72567142379094,813.1908038957799,1.880944650477642,0.13127734645513345,25,Healthy
1,63,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3113113571695014,3.6005373670760017,15.58908958520762,0.2431610461631263,17.800936566310746,812.6343415364063,1.9392501516512697,0.1406585127811274,24,Healthy
1,64,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.3949457855699205,3.4540239213015056,16.964576819009167,0.3095119744267668,17.52306664791752,812.7179174295945,1.9246716446810863,0.1420997409374416,23,Healthy
1,65,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.4770168297842685,3.320912787971362,17.608870910870372,0.266018496290366,17.529796351586025,832.5938221391257,1.968880042137773,0.14692236297965328,22,Healthy
1,66,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.531217772206,3.3142840106175426,16.52699619580739,0.27778032822556553,18.053440000302267,825.1078857590071,1.9983951209696817,0.14356762480015342,21,Healthy
1,67,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.5077410261848199,3.2361079749767026,17.06716776359829,0.3123149197742968,18.004342645515997,819.4567125045961,1.805859766356463,0.1532910957516204,20,Degraded
1,68,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.541933953072998,3.458616912628773,19.95465471999961,0.32531844268502175,17.808119458429267,830.4155423359375,1.9605131217575782,0.15360088309662925,19,Degraded
1,69,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.6022259653511037,3.4770985337091425,17.9562662142531,0.3023581739556276,17.96677124894269,845.3668414156353,2.0080124150086403,0.15168926181589987,18,Degraded
1,70,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.6208943092136374,3.3573577673448183,19.385836169676153,0.24498902379163723,17.652873518547203,836.8789158702069,2.030074047423035,0.15882280787712877,17,Degraded
1,71,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.5610574872640108,3.2667946268051384,18.53436889278482,0.31946252431879507,17.315481997743902,841.848437485559,1.9728351682495913,0.16255844716798393,16,Degraded
1,72,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.5931326463061763,3.6699967709757697,18.73635658762942,0.3354025236708521,17.700823367895,851.0033625506836,1.9783261338789715,0.17759323709548883,15,Degraded
1,73,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.721285308602112,3.548880157454277,20.1034286086831,0.4188505336224342,17.35787041757121,861.812145054405,1.9054752708176415,0.17860732537054852,14,Degraded
1,74,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.611197162834441,3.582082324728998,20.112410549906645,0.32575404740982244,17.63442648524584,849.1935897356284,2.046276723811124,0.17259103814213286,13,Degraded
1,75,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.7590426617635553,3.6927954702973254,19.613307255797324,0.345557986515655,17.67777308695609,849.4755164873517,1.9759093286233858,0.18323371451856352,12,Degraded
1,76,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.8880045982429836,3.4676617368472207,21.17515520589188,0.363409928570495,17.902325290358387,862.3429045319095,2.064944673333519,0.1987204042052218,11,Degraded
1,77,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.9525181419920081,3.5959640019787145,21.176635305679888,0.3330625430471212,18.176960319523484,868.3866638361421,2.032789380070564,0.2075920520653188,10,Degraded
1,78,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,1.9971426831945238,3.533298900414439,24.878993920103817,0.34085483081988543,17.110901535692836,888.6724351390545,2.1813285273697027,0.2230348707512355,9,Degraded
1,79,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.132101894893105,4.250167241894191,24.467373178410224,0.3880848180245487,17.50088757168862,883.2472673681027,2.1251361201142567,0.22358384331140413,8,Degraded
1,80,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.255290077023556,3.9553335425066463,23.292720224027164,0.4207166915873157,18.10187863676453,904.9296232425769,2.1210723749908844,0.22233568719049138,7,Degraded
1,81,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.313131377872455,4.045359650975328,22.71988595126208,0.4338026968252807,17.664674233407016,905.613164189995,2.2202608657264165,0.24828418168628416,6,Degraded
1,82,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.33215989627658,3.7681899184084613,26.34115488508324,0.3857749885333052,18.218889242891038,911.018809189819,2.206348687525728,0.24447116971829272,5,Degraded
1,83,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.472250194135236,4.107979618572596,26.59451888937778,0.427765557914832,17.880019627223472,935.1550092233952,2.290786316485679,0.27020422148687134,4,Degraded
1,84,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.692795647019716,4.190653843367198,26.60383813137749,0.4881889484242117,17.723192374541856,955.2478405125273,2.2833977196598494,0.283864354786651,3,Degraded
1,85,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,2.6640317362134884,4.084359045867071,29.737537663328357,0.5668684655041637,17.598540910497707,977.9259509370231,2.440539067554827,0.30528161189714026,2,Critical
1,86,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,3.071326164994351,4.616004436727313,29.634885975031917,0.5656374417444482,17.797592751546514,991.1429730350901,2.4796455026717044,0.32488784316109487,1,Critical
1,87,3324.3561663863075,0.21310000289738829,1.4515921243548267,133.5682093597968,3.2250185125230435,4.4174895237729785,33.09092113145636,0.5300319962566388,17.691745455533518,984.4739599990388,2.506882834368996,0.32776545884315456,0,Critical
2,1,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.8650448645427263,3.018268108669115,9.547858083880419,0.13626812106538247,23.415906505130103,198.0684251398804,0.46992798819648907,0.004896029705131996,81,Healthy
2,2,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.9172923453930684,2.9003304187628953,7.997503343571743,0.14555890876068453,22.5757383813425,173.38390222121933,0.37766745787442624,0.009122318596793478,80,Healthy
2,3,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.8671581303391879,3.318956421904934,7.528071987925026,0.1860174189583113,22.900848142963486,181.35659812182845,0.48192736347513876,0.013201760407704242,79,Healthy
2,4,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.8796112706402228,3.1117298986854376,9.280544432725511,0.2326534625720452,22.759694062534102,178.4466448147429,0.4104174801086504,0.01697349053083268,78,Healthy
2,5,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.9479046778949024,3.3027986465903,8.473428999606316,0.1369357254074599,23.07841198630377,179.29790198577876,0.4759584803944309,0.021060440794987246,77,Healthy
2,6,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.9833686569328278,3.384149628603371,8.65266326068816,0.1534319325741852,23.00871819818368,187.43467489743952,0.49807647979520775,0.02523652306268227,76,Healthy
2,7,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.8873495474165317,2.7575999186676867,8.789444019133642,0.16811209013551867,23.4472972015999,181.88342955408143,0.4633554478082245,0.030301049910821165,75,Healthy
2,8,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.060306767623591,2.9301511619943397,9.166917853137615,0.20174769403554527,23.099468551010812,201.1962722967033,0.529650754428721,0.03189527291596884,74,Healthy
2,9,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0012462344772253,3.2056978767891735,10.518169810821556,0.20480240213479456,23.23166104283498,198.18483313549547,0.5258806689218802,0.034716917904652284,73,Healthy
2,10,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0197136189900087,2.884583270210165,10.529653742710348,0.16379991649913847,22.875467074160078,198.16280642513127,0.5034968184602517,0.03794956428461612,72,Healthy
2,11,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0099945350758133,3.1836271975086676,12.857250643704333,0.1691765163735718,22.91855998715717,190.7210316059837,0.5547848538257145,0.04111472748155184,71,Healthy
2,12,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0140572943959447,3.0975051662404454,9.869442299363888,0.18660314931442123,23.160875675394276,181.16701775965467,0.4591280425477617,0.0437291582586016,70,Healthy
2,13,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.9152041428702131,2.952487085560754,10.958699814082893,0.229434443145058,22.8050323336928,185.39563621545224,0.5573914129231781,0.04556273272961772,69,Healthy
2,14,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0193529885452322,2.9671089303775475,9.359043971685193,0.20504652552571204,22.883868887724415,185.6808437949674,0.400259073156924,0.04698863174982036,68,Healthy
2,15,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.017471159931465,3.451089632947572,9.628895743383605,0.14371628393059058,22.58912751420704,191.32052116898504,0.4915261879777566,0.05295950278075359,67,Healthy
2,16,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,0.9626049883061759,3.372139692662861,10.850560089953504,0.22363711842363262,22.88548880066308,195.50293522678112,0.5184370322478837,0.05361473421869196,66,Healthy
2,17,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1061765809352573,3.1314694456281904,11.99045578691996,0.19082515220637106,23.200677622962967,187.30249543433342,0.5600027788676144,0.057075907070548465,65,Healthy
2,18,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0520454685055203,2.9596242759375277,12.226158663642343,0.1753410368061048,22.620758689942047,177.94953192407186,0.42408916629893156,0.05848572955804867,64,Healthy
2,19,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0745064553143286,3.2473442669988204,11.608310425089563,0.16374642352849628,22.726271574642244,192.49247617713746,0.42493197742435573,0.05630605153089719,63,Healthy
2,20,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0646976002035957,3.12068425598514,11.862269584948557,0.14095251763449881,22.652403028307013,189.40076922002578,0.4265382384293025,0.06565358336794086,62,Healthy
2,21,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1021473131435306,2.997320145303162,12.225865406679041,0.24280108840629974,22.98991760951538,194.99811722008724,0.45813239457483784,0.06431042461474418,61,Healthy
2,22,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1313581723068955,3.2496871605073716,13.014752595368886,0.1888339140564697,23.0937169859102,197.0829451387804,0.6001525771759322,0.0682373022696396,60,Healthy
2,23,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.0927373242526994,2.989805877136491,11.126094443318706,0.19434663646445716,22.811719811718834,199.46127073536417,0.4735411112758748,0.06734246813336017,59,Healthy
2,24,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1828627157871647,3.216754800988231,11.931852988301381,0.21096535710801587,22.85449668119574,187.90771877990872,0.4607919256826496,0.070590493236506,58,Healthy
2,25,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1215229268709381,3.027773027497153,13.680175938034916,0.16875621478728364,22.217100086892025,197.45003421860403,0.5497726423686331,0.06884678841569347,57,Healthy
2,26,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1816149903094835,3.1442646096745155,12.08989145565989,0.24184092470428187,22.838080676057356,185.33438420460706,0.5421862139691372,0.07801722413624064,56,Healthy
2,27,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1522962774105152,3.2543658827120066,12.674541386639694,0.20007443231751507,22.426868063730268,198.02789681883746,0.5592691979830693,0.0791652105169583,55,Healthy
2,28,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1704146452130493,2.5853407420413346,13.733178820211375,0.16421455431780974,22.505594053269103,189.23437246867348,0.4136413592554212,0.0790027126480256,54,Healthy
2,29,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1625312019997986,3.155780661028391,13.104408099947065,0.22220967957521318,22.215399930011827,206.95711684380413,0.4990570335460513,0.08218580783536317,53,Healthy
2,30,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1996915529691157,3.3197500969995155,11.84694718173735,0.20406268019882767,22.489778343481536,214.37778202252258,0.5607173913612319,0.07728985274327374,52,Healthy
2,31,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.163846129410199,3.118487898765823,12.389386549490748,0.21951657505736138,22.561073449472154,205.20444332284447,0.5221870184294334,0.08377254968677961,51,Healthy
2,32,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1658974993716498,2.7785040942243153,13.859858830037808,0.23473122521350276,22.857614414961358,176.8110779392127,0.5524789874733984,0.08616497841121795,50,Healthy
2,33,3814.6734801402663,0.08914988771185194,0.9098774391797935,147.59595880198881,1.1073813905265604,3.29862962288096,11.465981963600912,0.20492112361086914,23.118392049741857,198.29902791770738,0.5132778716963498,0.0855380308979637,49,Healthy
